nivel,grupo,n_L,n_R,n_sin_lado,bilateral_disponible,odor_left,odor_right,uniform,sham,L_sham,R_sham,U_sham,impar,comun,R_uniform,L_uniform
tipo,LHPV6f5,0,0,5,False,,,,,,,,,,,
tipo,LHPV6g1,0,0,2,False,,,,,,,,,,,
tipo,LHPV6h1,0,0,7,False,,,,,,,,,,,
tipo,LHPV6h1_b,0,0,6,False,,,,,,,,,,,
tipo,LHPV6h2,0,0,7,False,,,,,,,,,,,
tipo,"LHPV6h3,SLP276",0,0,6,False,,,,,,,,,,,
tipo,LHPV6i1_a,0,0,4,False,,,,,,,,,,,
tipo,LHPV6i2_a,0,0,2,False,,,,,,,,,,,
tipo,LHPV6j1,0,0,2,False,,,,,,,,,,,
tipo,LHPV6k1,0,0,6,False,,,,,,,,,,,
tipo,LHPV6k2,0,0,4,False,,,,,,,,,,,
tipo,LHPV6l1,0,0,2,False,,,,,,,,,,,
tipo,LHPV6l2,0,0,2,False,,,,,,,,,,,
tipo,LHPV6m1,0,0,2,False,,,,,,,,,,,
tipo,LHPV6o1,0,0,2,False,,,,,,,,,,,
tipo,LHPV6p1,0,0,2,False,,,,,,,,,,,
tipo,LHPV6q1,0,0,2,False,,,,,,,,,,,
tipo,LHPV7a1,0,0,4,False,,,,,,,,,,,
tipo,LHPV7a2,0,0,4,False,,,,,,,,,,,
tipo,LHPV7b1,0,0,2,False,,,,,,,,,,,
tipo,LHPV7c1,0,0,2,False,,,,,,,,,,,
tipo,LHPV8a1,0,0,2,False,,,,,,,,,,,
tipo,LHPV8c1,0,0,2,False,,,,,,,,,,,
tipo,LHPV9b1,0,0,2,False,,,,,,,,,,,
tipo,LN60,0,0,4,False,,,,,,,,,,,
tipo,LNO1,0,0,4,False,,,,,,,,,,,
tipo,LNO2,0,0,2,False,,,,,,,,,,,
tipo,LNOa,0,0,2,False,,,,,,,,,,,
tipo,LPsP,0,0,2,False,,,,,,,,,,,
tipo,MBON01,0,0,2,False,,,,,,,,,,,
tipo,MBON02,0,0,2,False,,,,,,,,,,,
tipo,MBON03,0,0,2,False,,,,,,,,,,,
tipo,MBON04,0,0,2,False,,,,,,,,,,,
tipo,MBON05,0,0,2,False,,,,,,,,,,,
tipo,MBON06,0,0,2,False,,,,,,,,,,,
tipo,MBON07,0,0,4,False,,,,,,,,,,,
tipo,MBON09,0,0,4,False,,,,,,,,,,,
tipo,MBON10,0,0,9,False,,,,,,,,,,,
tipo,MBON11,0,0,2,False,,,,,,,,,,,
tipo,MBON12,0,0,4,False,,,,,,,,,,,
tipo,MBON13,0,0,2,False,,,,,,,,,,,
tipo,MBON14,0,0,4,False,,,,,,,,,,,
tipo,MBON15,0,0,4,False,,,,,,,,,,,
tipo,MBON15-like,0,0,4,False,,,,,,,,,,,
tipo,MBON16,0,0,2,False,,,,,,,,,,,
tipo,MBON17,0,0,2,False,,,,,,,,,,,
tipo,MBON17-like,0,0,2,False,,,,,,,,,,,
tipo,MBON18,0,0,2,False,,,,,,,,,,,
tipo,MBON19,0,0,4,False,,,,,,,,,,,
tipo,MBON20,0,0,2,False,,,,,,,,,,,
tipo,MBON21,0,0,2,False,,,,,,,,,,,
tipo,MBON22,0,0,2,False,,,,,,,,,,,
tipo,MBON23,0,0,2,False,,,,,,,,,,,
tipo,MBON24,0,0,2,False,,,,,,,,,,,
tipo,MBON25,0,0,2,False,,,,,,,,,,,
tipo,MBON25-like,0,0,4,False,,,,,,,,,,,
tipo,MBON26,0,0,2,False,,,,,,,,,,,
tipo,MBON27,0,0,2,False,,,,,,,,,,,
tipo,MBON28,0,0,2,False,,,,,,,,,,,
tipo,MBON29,0,0,2,False,,,,,,,,,,,
tipo,MBON30,0,0,2,False,,,,,,,,,,,
tipo,MBON31,0,0,2,False,,,,,,,,,,,
tipo,MBON32,1,1,0,True,-8.091052558142782e-05,-8.090935913954969e-05,-8.090835355886398e-05,-8.091141747238301e-05,8.91890955187491e-10,2.0583328333190513e-09,3.0639135190286323e-09,-5.832209390657802e-10,1.4751118942464949e-09,-1.005580685709581e-09,-2.1720225638411413e-09
tipo,MBON33,0,0,2,False,,,,,,,,,,,
tipo,MBON34,0,0,2,False,,,,,,,,,,,
tipo,MBON35,0,0,2,False,,,,,,,,,,,
tipo,MZ_lv2PN,0,0,2,False,,,,,,,,,,,
tipo,M_VPNml66,0,0,6,False,,,,,,,,,,,
tipo,M_adPNm3,0,0,2,False,,,,,,,,,,,
tipo,M_adPNm4,0,0,2,False,,,,,,,,,,,
tipo,M_adPNm5,0,0,9,False,,,,,,,,,,,
tipo,M_adPNm7,0,0,3,False,,,,,,,,,,,
tipo,M_adPNm8,0,0,6,False,,,,,,,,,,,
tipo,M_ilPNm90,0,0,2,False,,,,,,,,,,,
tipo,M_imPNl92,0,0,2,False,,,,,,,,,,,
tipo,M_l2PN10t19,0,0,4,False,,,,,,,,,,,
tipo,M_l2PN3t18,0,0,4,False,,,,,,,,,,,
tipo,M_l2PNl20,0,0,2,False,,,,,,,,,,,
tipo,M_l2PNl21,0,0,2,False,,,,,,,,,,,
tipo,M_l2PNl22,0,0,2,False,,,,,,,,,,,
tipo,M_l2PNl23,0,0,2,False,,,,,,,,,,,
tipo,M_l2PNm14,0,0,2,False,,,,,,,,,,,
tipo,M_l2PNm15,0,0,2,False,,,,,,,,,,,
tipo,M_l2PNm16,0,0,4,False,,,,,,,,,,,
tipo,M_l2PNm17,0,0,2,False,,,,,,,,,,,
tipo,M_lPNm11A,0,0,6,False,,,,,,,,,,,
tipo,M_lPNm11B,0,0,2,False,,,,,,,,,,,
tipo,M_lPNm11C,0,0,2,False,,,,,,,,,,,
tipo,M_lPNm11D,0,0,12,False,,,,,,,,,,,
tipo,M_lPNm12,0,0,2,False,,,,,,,,,,,
tipo,M_lPNm13,0,0,7,False,,,,,,,,,,,
tipo,M_lv2PN9t49_a,0,0,2,False,,,,,,,,,,,
tipo,M_lv2PN9t49_b,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm24,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm25,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm26,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm27,0,0,1,False,,,,,,,,,,,
tipo,M_lvPNm28,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm29,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm30,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm31,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm32,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm33,0,0,5,False,,,,,,,,,,,
tipo,M_lvPNm35,0,0,5,False,,,,,,,,,,,
tipo,M_lvPNm37,0,0,5,False,,,,,,,,,,,
tipo,M_lvPNm38,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm39,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm40,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm41,0,0,5,False,,,,,,,,,,,
tipo,M_lvPNm42,0,0,3,False,,,,,,,,,,,
tipo,M_lvPNm43,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm44,0,0,2,False,,,,,,,,,,,
tipo,M_lvPNm45,0,0,7,False,,,,,,,,,,,
tipo,M_lvPNm46,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm47,0,0,4,False,,,,,,,,,,,
tipo,M_lvPNm48,0,0,8,False,,,,,,,,,,,
tipo,M_smPN6t2,0,0,2,False,,,,,,,,,,,
tipo,M_smPNm1,0,0,2,False,,,,,,,,,,,
tipo,M_spPN4t9,0,0,2,False,,,,,,,,,,,
tipo,M_spPN5t10,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml50,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml51,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml52,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml53,0,0,12,False,,,,,,,,,,,
tipo,M_vPNml54,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml55,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml57,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml60,0,0,5,False,,,,,,,,,,,
tipo,M_vPNml63,0,0,7,False,,,,,,,,,,,
tipo,M_vPNml65,0,0,6,False,,,,,,,,,,,
tipo,M_vPNml67,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml68,0,0,5,False,,,,,,,,,,,
tipo,M_vPNml69,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml72,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml73,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml75,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml76,0,0,6,False,,,,,,,,,,,
tipo,M_vPNml77,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml78,0,0,1,False,,,,,,,,,,,
tipo,M_vPNml79,0,0,2,False,,,,,,,,,,,
tipo,M_vPNml80,0,0,4,False,,,,,,,,,,,
tipo,M_vPNml83,0,0,8,False,,,,,,,,,,,
tipo,M_vPNml84,0,0,8,False,,,,,,,,,,,
tipo,M_vPNml86,0,0,3,False,,,,,,,,,,,
tipo,M_vPNml87,0,0,6,False,,,,,,,,,,,
tipo,M_vPNml88,0,0,2,False,,,,,,,,,,,
tipo,OA-VUMa5,0,0,2,False,,,,,,,,,,,
tipo,ORN_D,14,14,0,True,1.06239034236566e-08,1.0623903534678902e-08,1.0623903756723507e-08,1.062390386774581e-08,-4.440892098500626e-16,-3.3306690738754696e-16,-1.1102230246251565e-16,-5.551115123125783e-17,-3.885780586188048e-16,-2.220446049250313e-16,-3.3306690738754696e-16
tipo,ORN_DA1,51,105,48,True,0.000837056435685447,0.0008375887866969162,0.0008390256222033272,0.0008340861491970032,2.970286488443788e-06,3.5026374999129473e-06,4.939473006324024e-06,-2.6617550573457965e-07,3.2364619941783676e-06,-1.4368355064110772e-06,-1.9691865178802365e-06
tipo,ORN_DA2,21,20,7,True,-0.0032985871735722316,-0.003298671993369917,-0.0032986720867844294,-0.003298445702142175,-1.414714300568276e-07,-2.2629122774231458e-07,-2.2638464225455124e-07,4.240989884274349e-08,-1.838813288995711e-07,9.341451223665587e-11,8.491321219772363e-08
tipo,ORN_DA3,9,15,10,True,6.99382453062114e-07,6.993824106515945e-07,6.99382458946296e-07,6.993823703504987e-07,8.271161533457416e-14,4.030109579389318e-14,8.859579736508749e-14,2.120525977034049e-14,6.150635556423367e-14,-4.829470157119431e-14,-5.88418203051333e-15
tipo,ORN_DA4l,11,15,7,True,0.003124815960014793,0.003127854804953145,0.0031226421405571025,0.0031331602611891773,-8.34430117438445e-06,-5.30545623603218e-06,-1.0518120632074801e-05,-1.5194224691761349e-06,-6.824878705208315e-06,5.212664396042621e-06,2.1738194576903513e-06
tipo,ORN_DA4m,15,16,4,True,-9.779038689927688e-10,-9.7790031627909e-10,-9.77880887376159e-10,-9.779419496425135e-10,3.808064974464287e-14,4.163336342344337e-14,6.106226635438361e-14,-1.7763568394002505e-15,3.985700658404312e-14,-1.942890293094024e-14,-2.298161660974074e-14
tipo,ORN_DC1,17,15,0,True,-6.372680161348399e-11,-6.372680161348399e-11,-6.372657956887906e-11,-6.372624650197167e-11,-5.551115123125783e-16,-5.551115123125783e-16,-3.3306690738754696e-16,0.0,-5.551115123125783e-16,-2.220446049250313e-16,-2.220446049250313e-16
tipo,ORN_DC2,11,11,0,True,0.08637192122638346,0.08637192122638448,0.08637192122638088,0.08637192122638457,-1.1102230246251565e-15,-8.326672684688674e-17,-3.6914915568786455e-15,-5.134781488891349e-16,-5.967448757360216e-16,3.608224830031759e-15,2.581268532253489e-15
tipo,ORN_DC3,16,18,1,True,-4.438812219897947e-06,-4.438792192251739e-06,-4.43878612488291e-06,-4.438827392316824e-06,1.5172418876829852e-11,3.520006508495044e-11,4.126743391452692e-11,-1.0013823104060293e-11,2.5186241980890145e-11,-6.0673688295764805e-12,-2.6095015037697067e-11
tipo,ORN_DC4,11,12,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_DL1,36,40,7,True,-1.1892052897977123e-09,-1.1892055118423173e-09,-1.1892058449092247e-09,-1.1892058449092247e-09,5.551115123125783e-16,3.3306690738754696e-16,0.0,1.1102230246251565e-16,4.440892098500626e-16,3.3306690738754696e-16,5.551115123125783e-16
tipo,ORN_DL2d,7,8,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_DL2v,11,12,0,True,-3.25763016099197e-05,-3.2575351208678485e-05,-3.257834607759645e-05,-3.257341743756769e-05,-2.8841723520101406e-09,-1.933771110796713e-09,-4.92864002876129e-09,-4.752006206067139e-10,-2.4089717314034267e-09,2.994868917964577e-09,2.0444676767511494e-09
tipo,ORN_DL3,17,31,55,True,0.027837490639283535,0.027837581557831337,0.027837877179759052,0.027837155792647672,3.348466358632507e-07,4.2576518366477245e-07,7.21387111379812e-07,-4.545927390076088e-08,3.803059097640116e-07,-2.956219277150396e-07,-3.8654047551656134e-07
tipo,ORN_DL4,12,21,29,True,0.04761885087771278,0.047618850877713115,0.047618850877713226,0.04761885087771289,-1.1102230246251565e-16,2.220446049250313e-16,3.3306690738754696e-16,-1.6653345369377348e-16,5.551115123125783e-17,-1.1102230246251565e-16,-4.440892098500626e-16
tipo,ORN_DL5,23,19,1,True,-0.001942430377853556,-0.0019435899892859612,-0.0019437680610794941,-0.0019400604352702855,-2.3699425832704457e-06,-3.529554015675729e-06,-3.7076258092086367e-06,5.798057162026415e-07,-2.9497482994730873e-06,1.7807179353290792e-07,1.337683225938191e-06
tipo,ORN_DM1,35,39,0,True,0.4718447067335992,-0.5499508524106581,-5.2415626162982676e-05,0.0004601062757051619,0.47138460045789404,-0.5504109586863632,-0.0005125219018681446,0.5108977795721287,-0.039513179114234624,-0.5498984367844951,0.47189712235976217
tipo,ORN_DM2,24,29,1,True,0.0027771724707081613,0.0028548169368368508,0.0028567999645169977,0.0026214296444641884,0.00015574282624397293,0.00023338729237266237,0.00023537032005280928,-3.882223306434472e-05,0.00019456505930831765,-1.9830276801469093e-06,-7.962749380883635e-05
tipo,ORN_DM3,23,32,8,True,-5.261932031108696e-05,-5.261931993505442e-05,-5.26193196332958e-05,-5.26193197826208e-05,-5.284661597215745e-13,-1.52433621281034e-13,1.4932499681208355e-13,-1.8801626922027026e-13,-3.4044989050130425e-13,-3.0175861809311755e-13,-6.777911565336581e-13
tipo,ORN_DM4,16,15,1,True,0.004208434384191939,0.004036673685348265,0.004803395165102177,0.003497995241816848,0.0007104391423750911,0.0005386784435314172,0.0013053999232853289,8.588034942183694e-05,0.0006245587929532542,-0.0007667214797539117,-0.0005949607809102378
tipo,ORN_DM5,10,18,7,True,-6.434405575969377e-05,-6.476827123169573e-05,-6.340669449908694e-05,-6.476825160667884e-05,4.241958469850676e-07,-1.962501688934637e-11,1.3615571075919e-06,2.1210773600097849e-07,2.1208811098408914e-07,-1.3615767326087894e-06,-9.373612606068324e-07
tipo,ORN_DM6,22,29,7,True,-8.546350627192112e-09,-8.546350738214414e-09,-8.546350849236717e-09,-8.54635051616981e-09,-1.1102230246251565e-16,-2.220446049250313e-16,-3.3306690738754696e-16,5.551115123125783e-17,-1.6653345369377348e-16,1.1102230246251565e-16,2.220446049250313e-16
tipo,ORN_DP1l,14,18,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_DP1m,17,14,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_V,16,39,0,True,-0.8630579169173271,-0.8630593928323873,-0.8630609956864357,-0.8630364453894577,-2.147152786946549e-05,-2.29474429296328e-05,-2.455029697800981e-05,7.379575300836549e-07,-2.2209485399549145e-05,1.6028540483770115e-06,3.0787691085443214e-06
tipo,ORN_VA1d,23,76,33,True,0.0010928761950954324,0.0010971945887899015,0.0011061588238537035,0.0010840086895961831,8.867505499249306e-06,1.3185899193718376e-05,2.2150134257520326e-05,-2.1591968472345346e-06,1.1026702346483841e-05,-8.96423506380195e-06,-1.328262875827102e-05
tipo,ORN_VA1v,15,73,42,True,0.019162544786522046,0.019166168908603398,0.0191519850250903,0.019186332021089075,-2.3787234567029802e-05,-2.0163112485677148e-05,-3.434699599877411e-05,-1.8120610406763271e-06,-2.1975173526353475e-05,1.4183883513096962e-05,1.0559761431744308e-05
tipo,ORN_VA2,33,41,9,True,0.03125090421780515,0.031250903104448585,0.031250901950969474,0.031250905975156805,-1.7573516530866584e-09,-2.8707082197487743e-09,-4.024187330586848e-09,5.56678283331058e-10,-2.3140299329482694e-09,1.1534791108380738e-09,2.2668356775001897e-09
tipo,ORN_VA3,7,13,10,True,0.1428570851345097,0.14285708513450882,0.14285708513451528,0.1428570851344996,1.0103029524088925e-14,9.2148511043888e-15,1.5681900222830336e-14,4.440892098500626e-16,9.658940314238862e-15,-6.467049118441537e-15,-5.578870698741412e-15
tipo,ORN_VA4,18,16,0,True,-0.11106009128975114,-0.11106009419523488,-0.11106009539407957,-0.11106007974907528,-1.1540675859400551e-08,-1.4446159601888553e-08,-1.564500429207527e-08,1.452741871244001e-09,-1.2993417730644552e-08,1.1988446901867178e-09,4.10432843267472e-09
tipo,ORN_VA5,3,7,6,True,-8.013672239126635e-07,-8.007730400994006e-07,-8.006394912607462e-07,-8.018938290055289e-07,5.266050928653954e-10,1.1207889061282117e-09,1.2543377447826742e-09,-2.9709190663140816e-10,8.236969994968035e-10,-1.3354883865446254e-10,-7.277326519172789e-10
tipo,ORN_VA6,29,28,6,True,3.722891050994548e-08,3.722891050994548e-08,3.722891017687857e-08,3.7228909843811664e-08,6.661338147750939e-16,6.661338147750939e-16,3.3306690738754696e-16,0.0,6.661338147750939e-16,3.3306690738754696e-16,3.3306690738754696e-16
tipo,ORN_VA7l,12,16,1,True,-0.03290846367121414,-0.033140445235830596,-0.03262221442822322,-0.03344104910502077,0.0005325854338066316,0.0003006038691901747,0.000818834676797553,0.00011599078230822846,0.00041659465149840313,-0.0005182308076073783,-0.00028624924299092136
tipo,ORN_VA7m,7,11,6,True,0.07997083219206591,0.07997083343048894,0.07997083342968847,0.07997083219406043,-1.9945156637390937e-12,1.236428515127841e-09,1.2356280443270862e-09,-6.1921151539579e-10,6.172169997320509e-10,8.004708007547379e-13,-1.2376225599908253e-09
tipo,ORN_VC1,13,15,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_VC2,14,17,1,True,-0.035447854037829574,-0.03544785403781969,-0.03544785403785866,-0.035447854037873094,4.3520742565306136e-14,5.340172748447003e-14,1.4432899320127035e-14,-4.9404924595819466e-15,4.846123502488808e-14,3.8968828164342995e-14,2.90878432451791e-14
tipo,ORN_VC3,14,18,2,True,-1.0217101255524663e-06,-1.0217178777367775e-06,-1.0217072970303276e-06,-1.0217316146927946e-06,2.148914032829019e-11,1.3736956017140756e-11,2.4317662467021606e-11,3.8760921555747174e-12,1.7613048172715473e-11,-1.058070644988085e-11,-2.8285221387314152e-12
tipo,ORN_VC4,14,17,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_VC5,14,17,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_VL1,21,61,0,True,-0.16309941865429178,-0.16310407038040542,-0.16314334240201833,-0.16302343763019878,-7.598102409300811e-05,-8.063275020664395e-05,-0.00011990477181955672,2.325863056817923e-06,-7.830688714982603e-05,3.9272021612912766e-05,4.392374772654861e-05
tipo,ORN_VL2a,23,50,25,True,0.005186353191942335,0.005188717508166477,0.005183022645605086,0.005188621439579377,-2.268247637042531e-06,9.606858709931831e-08,-5.598793974291583e-06,-1.1821581120709246e-06,-1.0860895249716063e-06,5.694862561390901e-06,3.330546337249052e-06
tipo,ORN_VL2p,11,22,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_VM1,14,18,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_VM2,17,20,4,True,8.326051514906396e-09,8.326052181040211e-09,8.326052181040211e-09,8.326052736151723e-09,-1.2212453270876722e-15,-5.551115123125783e-16,-5.551115123125783e-16,-3.3306690738754696e-16,-8.881784197001252e-16,0.0,-6.661338147750939e-16
tipo,ORN_VM3,15,22,6,True,-0.05888052839072931,-0.06271955182820384,-0.06415693717334464,-0.058203986937168134,-0.0006765414535611775,-0.004515564891035703,-0.005952950236176507,0.001919511718737263,-0.0025960531722984403,0.0014373853451408042,0.00527640878261533
tipo,ORN_VM4,12,47,19,True,-0.0029043100633013505,-0.0030631237905467956,-0.003063102604647157,-0.0029061571797827437,1.8471164813932406e-06,-0.00015696661076405188,-0.0001569454248644131,7.940686362272256e-05,-7.755974714132932e-05,-2.118589963878703e-08,0.00015879254134580634
tipo,ORN_VM5d,30,36,18,True,-0.00048376037354587453,-0.00048636624425196784,-0.00048348927821676227,-0.0004893020344435284,5.541660897653844e-06,2.935790191560539e-06,5.812756226766108e-06,1.3029353530466525e-06,4.238725544607191e-06,-2.8769660352055693e-06,-2.710953291122642e-07
tipo,ORN_VM5v,15,19,0,True,1.3426875833388863e-08,1.342687439009893e-08,1.3426874723165838e-08,1.3426875833388863e-08,0.0,-1.4432899320127035e-15,-1.1102230246251565e-15,7.216449660063518e-16,-7.216449660063518e-16,-3.3306690738754696e-16,1.1102230246251565e-15
tipo,ORN_VM6l,2,12,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tipo,ORN_VM6m,10,14,1,True,-0.13129373414695672,-0.13131647824039094,-0.13136461106751918,-0.13116834796466462,-0.0001253861822921032,-0.00014813027572632698,-0.00019626310285456028,1.1372046717111894e-05,-0.00013675822900921508,4.81328271282333e-05,7.087692056245709e-05
tipo,ORN_VM6v,9,20,5,True,0.07465173674275297,0.07466203681690584,0.07463083822623408,0.07469901882850183,-4.728208574886206e-05,-3.69820115959929e-05,-6.818060226775058e-05,-5.150037076434577e-06,-4.213204867242748e-05,3.1198590671757676e-05,2.089851651888852e-05
tipo,ORN_VM7d,18,18,0,True,-0.05169247001674556,-0.05182702319597128,-0.05186139505243964,-0.051394883439435046,-0.00029758657731051436,-0.0004321397565362345,-0.0004665116130045943,6.727658961286007e-05,-0.00036486316692337095,3.437185646835983e-05,0.00016892503569407996
tipo,ORN_VM7v,11,14,0,True,-8.575417287504106e-05,-8.580853394113408e-05,-8.584634457609042e-05,-8.571415254743364e-05,-4.002032760741514e-08,-9.438139370043785e-08,-1.321920286567746e-07,2.7180533046511357e-08,-6.72008606539265e-08,3.781063495633674e-08,9.217170104935946e-08
tipo,P6-8P9,0,0,4,False,,,,,,,,,,,
tipo,PEG,0,0,18,False,,,,,,,,,,,
tipo,PEN_a(PEN1),0,0,20,False,,,,,,,,,,,
tipo,PEN_b(PEN2),0,0,22,False,,,,,,,,,,,
tipo,PFGs,0,0,18,False,,,,,,,,,,,
tipo,PFL1,0,0,14,False,,,,,,,,,,,
tipo,PFL2,0,0,12,False,,,,,,,,,,,
tipo,PFL3,0,0,24,False,,,,,,,,,,,
tipo,PFNa,0,0,58,False,,,,,,,,,,,
tipo,PFNd,0,0,40,False,,,,,,,,,,,
tipo,PFNm_a,0,0,21,False,,,,,,,,,,,
tipo,PFNm_b,0,0,26,False,,,,,,,,,,,
tipo,PFNp_a,0,0,64,False,,,,,,,,,,,
tipo,PFNp_b,0,0,136,False,,,,,,,,,,,
tipo,PFNp_c,0,0,40,False,,,,,,,,,,,
tipo,PFNp_d,0,0,28,False,,,,,,,,,,,
tipo,PFNp_e,0,0,23,False,,,,,,,,,,,
tipo,PFNv,0,0,20,False,,,,,,,,,,,
tipo,PFR_a,0,0,28,False,,,,,,,,,,,
tipo,PFR_b,0,0,16,False,,,,,,,,,,,
tipo,SA1_a,0,0,3,False,,,,,,,,,,,
tipo,SA1_b,0,0,5,False,,,,,,,,,,,
tipo,SA1_c,0,0,1,False,,,,,,,,,,,
tipo,SA2_a,0,0,3,False,,,,,,,,,,,
tipo,SA2_b,0,0,4,False,,,,,,,,,,,
tipo,SA2_c,0,0,2,False,,,,,,,,,,,
tipo,SA3,0,0,8,False,,,,,,,,,,,
tipo,SAF,0,0,8,False,,,,,,,,,,,
tipo,SIN_TIPO,0,0,25,False,,,,,,,,,,,
tipo,SpsP,0,0,4,False,,,,,,,,,,,
tipo,VA1d_adPN,0,0,6,False,,,,,,,,,,,
tipo,VA1d_vPN,0,0,2,False,,,,,,,,,,,
tipo,VA1v_adPN,0,0,8,False,,,,,,,,,,,
tipo,VA1v_vPN,0,0,4,False,,,,,,,,,,,
tipo,VA2_adPN,0,0,2,False,,,,,,,,,,,
tipo,VA3_adPN,0,0,4,False,,,,,,,,,,,
tipo,VA4_lPN,0,0,2,False,,,,,,,,,,,
tipo,VA5_lPN,0,0,6,False,,,,,,,,,,,
tipo,VA6_adPN,0,0,2,False,,,,,,,,,,,
tipo,VA7l_adPN,0,0,2,False,,,,,,,,,,,
tipo,VA7m_lPN,0,0,6,False,,,,,,,,,,,
tipo,VC1_lPN,0,0,2,False,,,,,,,,,,,
tipo,VC2_lPN,0,0,2,False,,,,,,,,,,,
tipo,VC3_adPN,0,0,7,False,,,,,,,,,,,
tipo,VC4_adPN,0,0,6,False,,,,,,,,,,,
tipo,VC5_lvPN,0,0,6,False,,,,,,,,,,,
tipo,VL1_ilPN,0,0,2,False,,,,,,,,,,,
tipo,VL1_vPN,0,0,2,False,,,,,,,,,,,
tipo,VL2a_adPN,0,0,2,False,,,,,,,,,,,
tipo,VL2a_vPN,0,0,6,False,,,,,,,,,,,
tipo,VL2p_adPN,0,0,2,False,,,,,,,,,,,
tipo,VL2p_vPN,0,0,4,False,,,,,,,,,,,
tipo,VM1_lPN,0,0,2,False,,,,,,,,,,,
tipo,VM2_adPN,0,0,3,False,,,,,,,,,,,
tipo,VM3_adPN,0,0,4,False,,,,,,,,,,,
tipo,VM4_adPN,0,0,2,False,,,,,,,,,,,
tipo,VM4_lvPN,0,0,6,False,,,,,,,,,,,
tipo,VM5d_adPN,0,0,12,False,,,,,,,,,,,
tipo,VM5v_adPN,0,0,5,False,,,,,,,,,,,
tipo,VM6_adPN,0,0,2,False,,,,,,,,,,,
tipo,VM6_lvPN,0,0,6,False,,,,,,,,,,,
tipo,VM7d_adPN,0,0,7,False,,,,,,,,,,,
tipo,VM7v_adPN,0,0,3,False,,,,,,,,,,,
tipo,VP1d+VP4_l2PN1,0,0,2,False,,,,,,,,,,,
tipo,VP1d+VP4_l2PN2,0,0,2,False,,,,,,,,,,,
tipo,VP1d_il2PN,0,0,2,False,,,,,,,,,,,
tipo,VP1l+VP3_ilPN,0,0,2,False,,,,,,,,,,,
tipo,VP1l+_lvPN,0,0,9,False,,,,,,,,,,,
tipo,VP1m+VP2_lvPN1,0,0,2,False,,,,,,,,,,,
tipo,VP1m+VP2_lvPN2,0,0,8,False,,,,,,,,,,,
tipo,VP1m+VP5_ilPN,0,0,2,False,,,,,,,,,,,
tipo,VP1m+_lvPN,0,0,4,False,,,,,,,,,,,
tipo,VP1m_l2PN,0,0,2,False,,,,,,,,,,,
tipo,VP2+VC5_l2PN,0,0,2,False,,,,,,,,,,,
tipo,VP2+Z_lvPN,0,0,4,False,,,,,,,,,,,
tipo,VP2+_adPN,0,0,2,False,,,,,,,,,,,
tipo,VP2_adPN,0,0,1,False,,,,,,,,,,,
tipo,VP2_l2PN,0,0,2,False,,,,,,,,,,,
